Date,AAPL,ADBE,AMZN,BAC,COST,CRM,CVX,DIS,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PG,TSLA,UNH,V,WMT,XOM
2021-01-04,125.97447967529297,485.3399963378906,159.3314971923828,26.613651275634766,359.6885070800781,217.6653289794922,68.49266815185547,173.59201049804688,85.65929412841797,233.65655517578125,135.7776336669922,110.0519027709961,45.39195251464844,341.16461181640625,267.07440185546875,208.8822021484375,52.2859992980957,13.076725006103516,123.6528091430664,120.75616455078125,243.2566680908203,322.14727783203125,210.00515747070312,45.634517669677734,33.91836929321289
2021-01-05,127.5319595336914,485.69000244140625,160.92550659179688,26.817487716674805,355.5158996582031,218.8607940673828,70.34426879882812,174.33453369140625,86.35005950927734,235.5423126220703,137.3740234375,110.65071868896484,44.8929557800293,337.2142639160156,269.0903015136719,209.08367919921875,52.08000183105469,13.367155075073242,124.0213394165039,121.52717590332031,245.0366668701172,317.8151550292969,206.87083435058594,45.39159393310547,35.55298614501953
2021-01-06,123.23905944824219,466.30999755859375,156.91900634765625,28.49247169494629,350.1037292480469,213.55523681640625,72.60822296142578,174.99888610839844,85.49799346923828,236.8880615234375,138.66673278808594,115.84642791748047,43.464778900146484,337.34039306640625,261.48345947265625,203.66232299804688,50.04899978637695,12.579124450683594,122.50428771972656,122.80638885498047,251.9933319091797,331.15264892578125,205.04815673828125,45.67500686645508,36.460201263427734
2021-01-07,127.44439697265625,477.739990234375,158.10800170898438,29.1216983795166,348.1168518066406,215.36326599121094,72.94782257080078,174.47129821777344,88.05170440673828,235.72825622558594,139.1352081298828,119.65074157714844,42.98297882080078,340.0129699707031,266.875732421875,209.4579315185547,50.888999938964844,13.306578636169434,122.11004638671875,121.65862274169922,272.0133361816406,336.4618225097656,206.19577026367188,45.671875,36.74626159667969
2021-01-08,128.5443878173828,485.1000061035156,159.13499450683594,28.829238891601562,350.0280456542969,219.37452697753906,73.6431655883789,174.57876586914062,89.21739959716797,238.2336883544922,138.848876953125,119.78284454345703,43.94657897949219,343.8907165527344,265.7138977050781,210.734130859375,51.040000915527344,13.239517211914062,123.57568359375,121.60603332519531,293.3399963378906,334.9502868652344,207.7773895263672,45.66565704345703,37.15491485595703
2021-01-11,125.5558853149414,474.239990234375,155.7104949951172,29.30780601501465,344.41729736328125,215.6300506591797,74.06360626220703,174.96957397460938,87.1559829711914,240.1283721923828,138.26760864257812,121.57051849365234,43.18946838378906,338.399658203125,255.05831909179688,208.69033813476562,49.90999984741211,13.583301544189453,121.78436279296875,120.78240966796875,270.39666748046875,332.5168762207031,205.30850219726562,45.87120819091797,38.282806396484375
2021-01-12,125.38067626953125,471.6499938964844,156.04150390625,29.830690383911133,344.5970458984375,212.93283081054688,75.47049713134766,171.94090270996094,86.22004699707031,244.6434783935547,137.1918182373047,123.4814682006836,43.11203384399414,333.268310546875,249.3482208251953,206.23388671875,49.42499923706055,13.44693660736084,121.21868133544922,120.08146667480469,283.14666748046875,329.4013977050781,201.4220733642578,46.39442443847656,39.1328125
2021-01-13,127.41516876220703,472.04998779296875,158.29449462890625,29.653440475463867,347.1990051269531,215.5608673095703,75.39773559570312,172.06788635253906,86.70735931396484,242.6249237060547,136.983642578125,123.59597778320312,43.155052185058594,336.5823059082031,249.8944091796875,207.58685302734375,50.77899932861328,13.493803024291992,122.21290588378906,120.26545715332031,284.8033447265625,327.25372314453125,201.89463806152344,45.92103958129883,39.57415008544922
2021-01-14,125.48774719238281,463.2699890136719,156.37350463867188,30.12314796447754,342.8465881347656,213.01185607910156,77.20887756347656,169.43978881835938,85.8969955444336,237.56973266601562,139.37811279296875,124.31807708740234,42.354923248291016,317.72833251953125,243.93601989746094,204.40113830566406,50.08599853515625,13.16323184967041,121.50149536132812,118.98624420166016,281.6666564941406,323.0966491699219,194.67137145996094,45.77155303955078,41.118865966796875
2021-01-15,123.76473999023438,458.0799865722656,155.21249389648438,29.2546329498291,342.6668395996094,210.58139038085938,74.45980834960938,167.49557495117188,85.73322296142578,243.98837280273438,139.07452392578125,122.0900650024414,41.89894485473633,314.1617126464844,249.61634826660156,204.046142578125,49.79800033569336,12.823440551757812,121.18437957763672,118.09252166748047,275.38665771484375,323.80645751953125,194.4109649658203,45.0459098815918,39.1409797668457
2021-01-19,124.43641662597656,456.5,156.03799438476562,29.041934967041016,335.3907470703125,214.15792846679688,76.41649627685547,168.29672241210938,88.55440521240234,241.86361694335938,141.2261199951172,121.56168365478516,41.73548126220703,316.76617431640625,259.288818359375,207.68276977539062,50.176998138427734,12.988725662231445,121.75862884521484,117.05860900878906,281.51666259765625,324.6268005371094,194.4784698486328,44.656620025634766,39.917423248291016
2021-01-20,128.5249481201172,469.7300109863281,163.16900634765625,28.66085433959961,341.85308837890625,220.7577362060547,77.11992645263672,169.64495849609375,93.29856872558594,242.8462677001953,140.87905883789062,119.73876953125,41.88174057006836,325.4837951660156,265.62457275390625,215.26315307617188,58.63399887084961,13.328269004821777,121.13294219970703,115.59537506103516,283.48333740234375,323.3824462890625,198.67355346679688,45.316856384277344,40.48137283325195
2021-01-21,133.23643493652344,472.0199890136719,165.34950256347656,28.15570640563965,343.2723388671875,219.5029754638672,74.39513397216797,167.33926391601562,93.50102996826172,247.05162048339844,140.3151397705078,118.7348861694336,42.11403274536133,325.0270080566406,270.9771423339844,215.86767578125,57.98400115966797,13.82861328125,119.65880584716797,115.48165893554688,281.663330078125,327.2168884277344,197.83448791503906,45.11130905151367,39.32078552246094
2021-01-22,135.37796020507812,472.44000244140625,164.6114959716797,27.96072769165039,342.7992858886719,223.0597686767578,74.1687240600586,168.80474853515625,93.91836547851562,251.4340362548828,141.89414978027344,117.81903076171875,41.7182731628418,319.7303466796875,272.5958251953125,216.80801391601562,56.516998291015625,13.674044609069824,118.78451538085938,114.59140014648438,282.21331787109375,320.3499755859375,194.82565307617188,45.57223892211914,38.765018463134766
